Date,Consumer,Manuf,HiTec,Hlth,btc,eth
2019-01-11,12720.730407393396,9140.851451171731,10654.27658957326,27221.666973605577,3687.365478515625,127.54832458496094
2019-01-14,12691.472727456392,9099.717619641458,10563.715238561888,26835.119302580377,3706.05224609375,129.0687255859375
2019-01-15,12803.157687458008,9094.257789069674,10747.523883712864,27339.61954546889,3630.67529296875,122.03271484375
2019-01-16,12732.74032017699,9105.170898416558,10747.523883712864,27216.591257514276,3655.0068359375,123.54706573486328
2019-01-17,12848.608257090602,9241.748461892805,10837.803084336054,27545.912011730197,3678.56396484375,123.7419204711914
2019-01-18,13058.040571681178,9397.934010898793,11001.453910909528,27791.070628634592,3657.83935546875,121.01026153564452
2019-01-22,12923.542753792864,9210.915124081906,10789.125850428974,27518.718136473977,3604.5771484375,118.74755096435548
2019-01-23,12992.037530387966,9247.758784578236,10825.808878320431,27433.410110250905,3585.123046875,117.45260620117188
2019-01-24,12816.64502372773,9288.44892323038,10909.1676066835,27224.916193412995,3600.865478515625,117.36288452148438
2019-01-25,12865.348274817896,9401.768000093787,11074.986954305092,27265.753567703116,3599.765869140625,116.37834167480467
2019-01-28,12918.09620274465,9345.357392093229,10938.76461476714,26854.0406888308,3470.450439453125,106.58997344970705
2019-01-29,12952.97506249206,9437.87643027495,10834.846350926851,27039.33356958373,3448.116943359375,105.59821319580078
2019-01-30,13078.618920598234,9571.894275584851,11140.38901802299,27409.772439487027,3486.181640625,108.90753936767578
2019-01-31,13285.261099543686,9582.423359287995,11270.73156953386,27823.66000332328,3457.792724609375,107.0610122680664
2019-02-01,13265.333207894371,9599.671721334716,11296.654252143788,27962.778303339892,3487.9453125,107.60978698730467
2019-02-04,13325.027207329897,9681.268930966062,11479.660051028515,27898.463913242213,3459.154052734375,107.82160186767578
2019-02-05,13338.352234537224,9753.878447948307,11586.420889503082,27904.04360602486,3466.357421875,107.44351959228516
2019-02-06,13321.012376632329,9764.607714241052,11566.723973990927,27926.36684090968,3413.767822265625,104.9192886352539
2019-02-07,13314.351870444012,9663.055794012946,11403.633165957655,27560.531435293764,3399.4716796875,104.5353012084961
2019-02-08,13419.53525022052,9681.41560002157,11475.476054903187,27731.406730192582,3666.7802734375,119.26774597167967
2019-02-11,13450.400181296029,9720.141262421655,11470.885864481228,27748.0455742307,3648.4306640625,121.29839324951172
2019-02-12,13588.939303163375,9887.327692135308,11639.507886689102,28069.922902891776,3653.528564453125,122.5722885131836
2019-02-13,13591.657091024008,9922.922071826995,11646.491591421114,28120.448764116984,3632.070556640625,122.55360412597656
2019-02-14,13360.5989204766,9869.33829263913,11669.784574603957,28179.50170652163,3616.880859375,121.39020538330078
2019-02-15,13462.139472272222,10009.482896394606,11745.63817433888,28579.650630754237,3620.810791015625,122.1003875732422
