Date,Consumer,Manuf,HiTec,Hlth
2019-09-11,14608.703974672653,10513.83887583994,13350.328939144641,28306.87787776027
2019-09-12,14632.07790103213,10540.123473029538,13389.04489306816,28289.893751033615
2019-09-13,14522.337316774388,10575.95989283784,13327.455286560045,28219.169016656033
2019-09-16,14459.89126631226,10498.755385620125,13319.458813388108,28168.374512426053
2019-09-17,14470.013190198677,10522.902523007051,13363.41302747229,28275.414335573274
2019-09-18,14433.838157223181,10532.373135277756,13375.440099197014,28249.96646267126
2019-09-19,14412.187399987348,10503.935727812506,13412.891331474764,28303.641398950334
2019-09-20,14334.361588027417,10441.962507018412,13310.953357355555,28527.240166002044
2019-09-23,14363.030311203473,10464.934824533851,13304.297880676877,28390.309413205232
2019-09-24,14355.848796047872,10406.33118951646,13119.368140135468,28103.56728813186
2019-09-25,14430.499209787322,10497.906903984205,13284.672178701174,28008.015159352213
2019-09-26,14485.335106784514,10513.653764340183,13255.44589990803,27781.15023656146
2019-09-27,14444.776168485518,10482.112803047163,13080.474014029245,27592.238414952844
2019-09-30,14538.667213580673,10516.70377529722,13204.738517162525,27788.143307699014
2019-10-01,14512.497612596228,10323.196425831751,13052.884024215156,27443.570330683546
2019-10-02,14213.540161776746,10132.217291953864,12812.710958169599,27086.80391638466
2019-10-03,14342.883377248916,10185.918043601221,12993.37018267979,27438.932367297657
2019-10-04,14543.6837445304,10309.167651928796,13206.461453675738,27806.61406101945
2019-10-07,14418.608064327438,10245.250812486838,13162.880130878608,27695.38760477537
2019-10-08,14283.07314852276,10078.253224243303,12907.520256339563,27219.026937973234
2019-10-09,14377.34143130301,10160.894900682097,13079.19027574888,27322.45924033753
2019-10-10,14427.66212631257,10213.731554165644,13153.74166032065,27437.21356914695
2019-10-11,14465.174047840983,10377.151259032295,13351.047785225457,27736.279197050648
2019-10-14,14434.797182340517,10336.680369122068,13335.026527883187,27730.731941211237
2019-10-15,14452.118938959327,10360.454733971048,13497.713851523362,28116.189115194073
2019-10-16,14457.89978653491,10354.238461130664,13397.83076902209,28104.942639547997
2019-10-17,14548.98455519008,10382.194904975717,13399.170552098993,28279.193283913195
2019-10-18,14566.44333665631,10327.169271979346,13265.178846578003,28101.034366224543
2019-10-21,14583.923068660299,10355.05262901369,13396.504117159126,28176.907159013346
2019-10-22,14540.171299454318,10423.39597636518,13249.142571870376,28154.365633286136
2019-10-23,14580.883779092788,10442.158089122639,13312.738456215353,28283.87571519925
2019-10-24,14580.883779092788,10495.413095377166,13420.571637710696,28162.255049623895
2019-10-25,14493.398476418231,10548.93970216359,13541.356782450091,28280.536520832313
2019-10-28,14477.455738094171,10590.080567002029,13701.144792483003,28602.934637169805
2019-10-29,14477.455738094171,10626.086840929836,13580.574718309152,28897.544863932653
2019-10-30,14506.41064957036,10638.838145138952,13649.83564937253,29094.048169007394
2019-10-31,14549.929881519069,10522.874809356937,13636.185813723157,29082.41054973979
2019-11-01,14579.029741282107,10674.404206611676,13791.638331999602,29224.91436143351
2019-11-04,14538.208458006517,10696.82045544556,13877.146489658,29113.859686860065
2019-11-05,14528.03171208591,10747.095511586154,13871.595631062137,28927.530984864163
2019-11-06,14571.615807222168,10751.394349790788,13849.401078052437,28973.815034439947
2019-11-07,14533.72960612339,10792.249648319992,13913.108323011476,28996.994086467497
2019-11-08,14558.436946453801,10805.200347897977,13996.586972949546,29304.36222378405
2019-11-11,14520.58501039302,10823.569188489404,13981.190727279301,29187.144774888915
2019-11-12,14552.530297415886,10823.569188489404,14042.70796647933,29300.974639510983
2019-11-13,14636.934973140898,10817.07504697631,14065.176299225697,29303.904736974935
2019-11-14,14623.761731665072,10843.036027089052,14063.769781595774,29259.948879869473
2019-11-15,14693.955787977064,10910.262850457004,14214.252118258848,29716.40408239544
2019-11-18,14730.690677447006,10902.625666461683,14219.937819106151,29618.339948923534
2019-11-19,14698.283157956623,10867.737264329005,14258.331651217737,29887.86684245874
2019-11-20,14717.390926061968,10814.485351733792,14188.46582612677,29890.85562914299
2019-11-21,14654.1061450799,10744.191196947524,14147.319275231002,29962.593682652932
2019-11-22,14657.036966308917,10776.423770538366,14154.392934868618,30103.4178729614
2019-11-25,14739.116373320247,10864.79044545678,14336.984603728422,30518.845039608266
2019-11-26,14858.50321594414,10915.854960550425,14345.586794490659,30567.675191671642
2019-11-27,14925.366480415887,10918.038131542535,14420.183845822012,30772.47861545584
2019-11-29,14880.59038097464,10867.815156137438,14355.293018515813,30689.392923194107
2019-12-02,14895.470971355613,10763.484130638519,14162.932092067702,30508.32550494726
2019-12-03,14826.951804887376,10673.070863941155,14082.203379142915,30532.732165351215
2019-12-04,14933.705857882567,10733.90736786562,14155.430836714459,30850.272579870867
2019-12-05,14941.172710811508,10769.329262179577,14199.312672308275,30754.636734873267
2019-12-06,15012.890339823402,10888.868816989772,14356.925042970899,30957.61733732343
2019-12-09,15033.908386299156,10859.468871183899,14295.190265286124,30793.541965435616
2019-12-10,14984.296488624368,10821.460730134755,14298.049303339181,30879.763882938834
2019-12-11,15023.255659494791,10892.882370953645,14375.258769577214,30882.85185932713
2019-12-12,15014.241706099094,10978.936141684178,14477.323106841215,31136.09124457361
2019-12-13,15044.270189511291,10936.11829073161,14510.62094998695,31145.43207194698
2019-12-16,15122.500394496752,10931.74384341532,14658.629283676815,31422.626417387306
2019-12-17,15113.426894260054,10941.582412874392,14630.777888037828,31488.61393286382
2019-12-18,15163.301203011113,10916.416773324781,14642.482510348258,31491.762794257105
2019-12-19,15240.634039146471,10963.357365450078,14744.979887920694,31608.282316595858
2019-12-20,15377.799745498787,11014.885145067692,14815.755791382711,31845.344433970327
2019-12-23,15357.80860582964,11064.452128220497,14869.09251223169,32007.75569058358
2019-12-24,15347.058139805558,11036.790997899947,14858.684147473126,32030.161119566987
2019-12-26,15376.217550271189,11047.827788897846,14974.581883823417,31953.288732880028
2019-12-27,15426.959068187085,11052.246920013406,14961.104760127975,31876.600839921117
2019-12-30,15365.251231914337,10990.35433726133,14856.377026807078,31640.713993705704
2019-12-31,15397.518259501358,11012.335045935852,14905.403070995542,31754.620564083045
2020-01-02,15282.036872555098,11069.59918817472,15176.681406887661,31789.55064670354
2020-01-03,15278.980465180588,11017.572071990298,15055.26795563256,31532.05528646524
2020-01-06,15309.538426110948,10998.842199467914,15160.654831321986,31692.86876842622
2020-01-07,15197.77879560034,10979.04428350887,15169.75122422078,31591.451588367254
2020-01-08,15257.050132903181,10994.414945505783,15300.211084749077,31752.56799146793
2020-01-09,15299.769873275309,11055.983669200616,15468.513406681315,31933.5576290193
2020-01-10,15279.880172440051,10979.697381883132,15448.40433925263,31946.331052070906
2020-01-13,15457.126782440357,11081.808567534646,15638.419712625437,31923.968620334454
2020-01-14,15471.038196544552,11090.674014388673,15552.408404205997,32195.322353607295
2020-01-15,15554.581802805895,11122.836969030399,15569.516053450625,32378.835691022858
2020-01-16,15627.688337279082,11220.717934357866,15759.464149302723,32524.54045163246
2020-01-17,15644.878794450091,11231.938652292223,15861.90066627319,32501.773273316317
2020-01-21,15665.217136882877,11142.083143073885,15830.176864940644,32440.019904097015
2020-01-22,15712.212788293524,11099.743227130204,15871.335324789488,32478.947927981935
2020-01-23,15665.076149928644,11128.602559520741,15917.362197231376,32290.57002999964
2020-01-24,15553.85410926415,11058.49236339576,15823.449760267711,31754.546567501646
2020-01-27,15415.4248076917,10892.614977944824,15475.333865541821,31659.28292779914
2020-01-28,15427.757147537852,10947.078052834548,15743.057141415697,31795.417844388678
2020-01-29,15375.302773236224,10913.14211087076,15790.286312839942,31798.597386173115
2020-01-30,15575.181709288294,10914.233425081848,15802.918541890213,31658.683557673954
2020-01-31,15336.881429136183,10710.137260032816,15407.845578342956,31120.485937193498
2020-02-03,15382.89207342359,10796.889371839081,15614.310709092753,31487.70767125238
2020-02-04,15478.266004278817,10985.834935846266,15934.404078629153,32032.44501396505
2020-02-05,15558.75298750107,11168.199795781313,16007.702337390847,32474.49275515777
2020-02-06,15571.199989891069,11195.003475291187,16164.577820297278,32519.957045014995
2020-02-07,15582.099829883991,11076.3364384531,16041.727028863017,32282.561358586387
2020-02-10,15675.592428863296,11127.287586069982,16240.644444020918,32495.626263553055
2020-02-11,15689.700462049272,11157.33126255237,16198.418768466463,32625.608768607268
2020-02-12,15686.562521956863,11241.011247021514,16371.741849289054,32524.469381424584
2020-02-13,15710.0923657398,11228.64613464979,16324.263797926114,32361.84703451746
2020-02-14,15732.086495051837,11218.540353128607,16396.090558636988,32465.40494502792
2020-02-18,15643.986810679546,11126.548322232951,16358.379550352123,32377.748351676342
2020-02-19,15653.373202765952,11157.702657535203,16502.33329039522,32526.685994094052
2020-02-20,15662.76522668761,11151.008035940682,16357.112757439743,32386.82124431945
2020-02-21,15647.102461460923,11108.634205404107,16015.249100809253,32380.343880070588
2020-02-24,15235.5836667245,10758.712227933878,15363.428462406317,31570.835283068824
2020-02-25,14915.636409723285,10381.0814287334,14920.961722689013,30772.09315040718
2020-02-26,14833.600409469807,10316.718723875252,14968.708800201619,30796.710824927504
2020-02-27,14266.956873828061,9906.113318665017,14227.757714591638,29869.729829097185
2020-02-28,13993.031301850562,9787.239958841037,14328.774794365241,29445.579665524005
2020-03-02,14538.759522622733,10172.857213219375,15003.660087179844,30729.406938940854
2020-03-03,14365.748284303523,9971.43464039763,14486.033814172139,29924.296477140604
2020-03-04,15010.77038226875,10366.303452157377,15069.820976883277,31414.526441702208
2020-03-05,14635.501122712032,9934.028598202414,14555.940081571556,30798.801723444845
2020-03-06,14411.577955534538,9824.754283622187,14254.632121883024,30601.6893924148
2020-03-09,13558.412540566893,9013.229579794996,13214.043976985564,28872.693941743364
2020-03-10,13977.36748807041,9403.502420600118,13969.887292469137,29799.507417273326
2020-03-11,13387.522580073837,8793.21511350317,13279.774860221161,28434.689977562208
2020-03-12,12066.174101420549,7890.151921346395,12008.900406097997,26307.775167240554
2020-03-13,12921.665845211266,8513.47392313276,13291.450969469262,28046.719105795157
2020-03-16,11763.884585480337,7574.437749411217,11544.954312081001,25348.624727817663
2020-03-17,12642.646764015717,8025.116795501185,12282.676892622978,26854.33303665003
2020-03-18,11897.994869615191,7496.261598677657,11755.750053929452,26191.031010644772
2020-03-19,11769.496525023347,7520.999261953294,11933.261879743786,25918.644288134066
2020-03-20,11042.141639776904,7110.352702250644,11512.01773538883,24822.285634745997
2020-03-23,10711.981604747574,6807.451677134767,11419.92159350572,23881.52100918912
2020-03-24,11504.668243498896,7535.168261420474,12459.13445851474,25550.839327731443
2020-03-25,11733.611141544525,7808.694869310037,12365.69095007588,25681.148608302876
2020-03-26,12412.987226639954,8369.359160926499,13127.417512600554,27337.58269353841
2020-03-27,12178.381768056459,8094.84418044811,12580.004202325112,26749.824665627337
2020-03-30,12672.82406783955,8297.215284959311,13073.140367056254,28036.491232044013
2020-03-31,12467.52431794055,8132.100700788621,12928.02850898193,27949.578109224676
2020-04-01,12057.342767880305,7789.73926128542,12325.582380463373,26831.59498485569
2020-04-02,12338.278854371918,7927.617646210172,12557.303329216084,27762.65133083018
2020-04-03,12395.034937102027,7826.936902103303,12340.061981620645,27573.865301780534
2020-04-06,12941.655977828228,8384.214809533058,13340.841008330079,28944.28640727903
2020-04-07,13005.070092119586,8369.961644356852,13250.123289473433,28556.43296942149
2020-04-08,13272.97453601725,8701.412125473384,13613.176667605007,29635.866135665623
2020-04-09,13551.70700127361,8840.634719480959,13663.545421275145,29923.33403718158
2020-04-13,13244.083252344697,8636.416057460949,13708.635121165355,29642.054697232074
2020-04-14,13768.548949137548,8847.144609262996,14258.351389524085,30694.347638983814
2020-04-15,13424.33522540911,8598.539845742705,14051.605294375986,30396.61246688567
2020-04-16,13460.580930517714,8570.164664251755,14220.224557908497,30971.108442509805
2020-04-17,13700.17927108093,8954.965057676658,14397.977364882354,31912.630139162102
2020-04-20,13438.505847003284,8713.181001119388,14203.604670456443,31925.395191217765
2020-04-21,13028.631418669684,8494.480157991291,13632.619762704095,30935.707940290013
2020-04-22,13157.614869714514,8637.187424645545,14142.47974182923,31418.304984158538
2020-04-23,13060.248519678627,8671.736174344127,14094.39531070701,31619.382136057153
2020-04-24,13260.070322029711,8726.368112242495,14353.73218442402,32103.15868273883
2020-04-27,13485.491517504215,8885.188011885308,14485.786520520722,32478.765639326877
2020-04-28,13685.076791963276,8998.02989963625,14254.01393619239,31715.514646802698
2020-04-29,13712.446945547203,9225.68005609705,14869.7873382359,32010.468933017964
2020-04-30,13436.826761941704,9016.257118823645,14869.7873382359,31719.1736657275
2020-05-01,13173.464957407647,8763.801919496584,14463.84214390206,31110.16553134553
2020-05-04,13137.896602022645,8704.208066444007,14643.193786486445,31296.826524533604
2020-05-05,13164.172395226691,8748.599527582872,14868.698970798338,31997.875438683157
2020-05-06,13098.351533250558,8633.992873771536,14980.214213079325,31793.089035875586
2020-05-07,13089.182687177281,8709.108611773348,15198.925340590284,31840.7786694294
2020-05-08,13462.224393761833,8993.02555251716,15399.551155086077,32082.768587317067
2020-05-11,13385.48971471739,8894.102271439471,15541.227025712871,32888.04607885872
2020-05-12,13242.264974769914,8680.643816924923,15225.7401170909,32312.505272478695
2020-05-13,13055.549038625659,8474.044494082109,14951.676794983263,31989.380219753908
2020-05-14,13059.465703337246,8553.70051232648,15096.708059894601,32142.929244808725
2020-05-15,13115.621405861595,8595.61364483688,15203.894687119855,32457.929951407852
2020-05-18,13421.215384618172,9053.759852106685,15515.57452820581,32814.96718087333
2020-05-19,13230.634126156594,8918.858830310295,15476.785591885297,32335.868660032585
2020-05-20,13431.739764874175,9066.020001010414,15825.013267702716,32533.117458858786
2020-05-21,13308.167759037333,9056.047379009304,15669.92813767923,32272.852519187916
2020-05-22,13352.084712642158,9059.669797960907,15784.31861308429,32369.671076745475
2020-05-26,13551.030774860525,9347.767297536064,15762.220567025972,32062.159201516395
2020-05-27,13839.667730365056,9623.526432813378,15850.489002201319,32241.70729304489
2020-05-28,13836.899796818983,9585.032327082125,15807.692681895374,32560.900195246035
2020-05-29,13852.120386595485,9539.982675144838,16006.869609687255,33036.28933809663
2020-06-01,13974.019045997524,9591.49858159062,16075.69914900891,32682.80104217899
2020-06-02,14020.133308849317,9699.882515562595,16193.051752796677,32865.82472801519
2020-06-03,14156.128601945156,10004.458826551261,16296.687284014575,32763.940671358345
2020-06-04,14161.791053385934,10034.472203030913,16127.201736260824,32413.36650617481
2020-06-05,14454.940128191021,10354.5718663076,16490.063775326693,32802.32690424891
2020-06-08,14674.655218139525,10517.13864460863,16598.89819624385,33077.866450244604
2020-06-09,14473.612441651014,10319.416438089987,16663.6338992092,32770.24229225733
2020-06-10,14367.955070826962,10140.89053371103,16871.929322949312,32829.228728383394
2020-06-11,13610.763838594381,9449.281799311937,15942.286017254804,31082.713760033395
2020-06-12,13700.594879929104,9613.699302619965,16136.781906665314,31328.26719873766
2020-06-15,13917.064279031983,9724.256844600095,16332.036967735963,31547.56506912882
2020-06-16,14171.746555338268,9929.438664021156,16658.677707090683,32298.39711777409
2020-06-17,14123.562617050118,9873.833807502637,16662.0094426321,32256.409201520983
2020-06-18,14195.592786397076,9864.947357075884,16710.329270015733,32246.732278760526
2020-06-19,14019.567435845753,9784.054788747862,16656.856216351684,32678.83849129592
2020-06-22,14002.743954922738,9792.860438057734,16920.03454457004,32646.159652804625
2020-06-23,13973.3381926174,9793.839724101541,17030.014769109745,32721.245820006076
2020-06-24,13667.32208619908,9513.735907992237,16643.43343385095,31893.398300759924
2020-06-25,13752.059483133513,9621.24112375255,16826.51120162331,32247.415021898363
2020-06-26,13434.386909073128,9410.53594314237,16409.213723823053,31802.400694596166
2020-06-29,13719.19591154548,9695.675182219584,16614.32889537084,31983.674378555366
2020-06-30,13833.065237611307,9788.753663968891,16921.6939799352,32556.18214993151
2020-07-01,13844.131689801394,9714.359136122728,17038.453668396753,32797.097897841006
2020-07-02,13892.586150715699,9826.07426618814,17121.942091371897,33023.39787333611
2020-07-06,13988.444995155636,9956.761053928443,17447.25899110796,33271.07335738613
2020-07-07,13981.45077265806,9820.353427489623,17305.936193279984,33187.895673992665
2020-07-08,13950.691580958211,9817.407321461376,17591.484140469103,33280.821781879844
2020-07-09,13707.94954744954,9664.25576724658,17686.478154827637,33117.74575514863
2020-07-10,14031.45715676935,9816.951008369075,17705.933280797948,32988.58654670355
2020-07-13,13983.750202436335,9815.969313268239,17282.761475386877,32892.91964571811
2020-07-14,14199.099955553855,10029.957444297486,17467.687023173516,33517.88511898675
2020-07-15,14299.913565238288,10198.460729361683,17567.252839205605,34141.3177821999
2020-07-16,14338.523331864431,10189.282114705256,17407.390838368832,33991.09598395822
2020-07-17,14408.782096190565,10208.641750723196,17496.168531644515,34589.33927327589
2020-07-20,14237.317589245897,10127.993480892483,17952.818530320437,34713.86089465968
2020-07-21,14460.843475397058,10241.42700787848,17794.833727253616,34481.27802666546
2020-07-22,14592.437151023172,10339.744707154114,17894.484796126235,34691.61382262812
2020-07-23,14649.347655912163,10336.642783741967,17450.701573182305,34421.01923481162
2020-07-24,14637.628177787432,10269.454605647645,17262.233996191935,33935.68286360078
2020-07-27,14775.221882658634,10348.529406111133,17543.608410329864,34325.94321653219
2020-07-28,14736.806305763721,10259.532053218576,17315.541500995576,34212.66760391764
2020-07-29,14828.174504859457,10362.127373750762,17608.1741523624,34359.782074614486
2020-07-30,14702.135021568152,10288.556269397131,17705.019110200396,34270.446641220486
2020-07-31,14643.32648148188,10236.084632423206,18082.136017247667,33989.42897876248
